years,months,year_month,days,cardinal_direction,speed_bin,count_freq,count_total,perc_freq,cumulative_perc_freq
2010,12,2010-December,7,NE,2,80,645,12.403,22.325
2010,12,2010-December,7,SW,1,10,645,1.55,1.55
2010,12,2010-December,8,N,4,1,599,0.167,35.392
2010,12,2010-December,9,NW,1,52,610,8.525,8.525
2010,12,2010-December,15,W,1,32,671,4.769,4.769
2010,12,2010-December,21,W,2,33,687,4.803,10.917
2010,12,2010-December,24,W,1,18,722,2.493,2.493
2010,1,2010-January,18,S,5,1,674,0.148,4.153
2010,1,2010-January,19,E,5,50,661,7.564,36.913
2010,1,2010-January,23,E,2,28,708,3.955,10.452
2010,1,2010-January,23,NE,3,9,708,1.271,8.475
2010,1,2010-January,24,NE,2,9,619,1.454,7.916
2010,1,2010-January,25,NE,2,29,729,3.978,7.682
2010,1,2010-January,25,NW,2,55,729,7.545,19.205
2010,1,2010-January,25,W,1,114,729,15.638,15.638
2010,1,2010-January,26,N,2,15,471,3.185,7.644
2010,3,2010-March,25,N,1,16,719,2.225,2.225
2010,3,2010-March,25,SE,4,3,719,0.417,11.265
2010,3,2010-March,28,NE,2,19,615,3.089,5.691
2010,3,2010-March,30,W,2,11,732,1.503,16.804
2010,4,2010-April,3,N,1,33,578,5.709,5.709
2010,4,2010-April,5,S,3,19,729,2.606,6.172
2010,4,2010-April,8,NE,2,14,662,2.115,8.308
2010,4,2010-April,9,NE,2,28,734,3.815,24.523
2010,4,2010-April,11,E,6,10,638,1.567,37.774
2010,4,2010-April,11,NE,2,8,638,1.254,7.524
2010,4,2010-April,11,SE,6,1,638,0.157,21.16
2010,4,2010-April,13,N,3,1,598,0.167,9.531
2010,4,2010-April,13,SW,3,10,598,1.672,8.194
2010,4,2010-April,15,SW,2,10,767,1.304,2.217
2010,4,2010-April,22,S,5,14,679,2.062,12.666
2010,4,2010-April,24,SW,1,14,683,2.05,2.05
2010,4,2010-April,25,S,3,23,662,3.474,8.308
2010,4,2010-April,30,SE,1,59,674,8.754,8.754
2010,4,2010-April,30,SW,3,6,674,0.89,8.16
2010,5,2010-May,6,N,3,2,511,0.391,2.935
2010,5,2010-May,6,W,3,16,511,3.131,6.849
2010,5,2010-May,8,N,1,47,650,7.231,7.231
2010,5,2010-May,12,E,1,50,658,7.599,7.599
2010,5,2010-May,15,SW,3,8,646,1.238,4.799
2010,5,2010-May,23,SW,3,127,732,17.35,24.044
2010,5,2010-May,24,NE,1,25,765,3.268,3.268
2010,5,2010-May,25,S,3,15,711,2.11,9.143
2010,5,2010-May,26,E,1,31,720,4.306,4.306
2010,5,2010-May,27,N,2,15,809,1.854,3.708
2010,5,2010-May,30,NW,3,4,675,0.593,5.185
2010,5,2010-May,30,W,1,1,675,0.148,0.148
2010,5,2010-May,31,NE,2,17,698,2.436,16.906
2010,5,2010-May,31,NW,4,9,698,1.289,12.32
2010,6,2010-June,1,SW,2,22,717,3.068,8.507
2010,6,2010-June,1,W,1,23,717,3.208,3.208
2010,6,2010-June,2,E,3,1,784,0.128,17.347
2010,6,2010-June,3,N,1,15,689,2.177,2.177
2010,6,2010-June,4,E,3,3,710,0.423,22.535
2010,6,2010-June,4,N,3,17,710,2.394,6.76
2010,6,2010-June,7,W,4,3,734,0.409,13.079
2010,6,2010-June,12,NE,3,16,751,2.13,16.245
2010,6,2010-June,12,SE,2,31,751,4.128,6.924
2010,6,2010-June,13,S,2,10,692,1.445,4.191
2010,6,2010-June,13,SW,4,2,692,0.289,7.226
2010,6,2010-June,17,NW,1,27,633,4.265,4.265
2010,6,2010-June,17,NW,2,24,633,3.791,8.056
2010,6,2010-June,18,E,2,62,611,10.147,27.823
2010,6,2010-June,26,S,1,35,713,4.909,4.909
2010,6,2010-June,27,SE,4,1,722,0.139,7.896
2010,7,2010-July,2,NW,3,1,738,0.136,2.44
2010,7,2010-July,2,W,3,5,738,0.678,11.248
2010,7,2010-July,9,E,3,2,660,0.303,10.757
2010,7,2010-July,9,NE,2,68,660,10.303,14.848
2010,7,2010-July,13,NW,7,2,463,0.432,46.221
2010,7,2010-July,13,W,1,15,463,3.24,3.24
2010,7,2010-July,22,S,2,5,400,1.25,1.75
2010,7,2010-July,24,NW,2,2,467,0.428,1.713
2010,7,2010-July,26,W,1,11,424,2.594,2.594
2010,7,2010-July,30,NW,3,5,682,0.733,12.464
2010,7,2010-July,31,SE,2,76,557,13.645,17.595
2010,8,2010-August,2,E,1,80,751,10.652,10.652
2010,8,2010-August,2,SW,2,4,751,0.533,1.865
2010,8,2010-August,3,N,6,1,684,0.146,48.39
2010,8,2010-August,3,NW,4,1,684,0.146,15.205
2010,8,2010-August,4,NW,5,3,577,0.52,21.317
2010,8,2010-August,5,NE,3,15,766,1.958,24.934
2010,8,2010-August,8,NE,1,4,355,1.127,1.127
2010,8,2010-August,12,NW,1,10,475,2.105,2.105
2010,8,2010-August,15,SE,1,11,584,1.884,1.884
2010,8,2010-August,15,SW,2,24,584,4.11,6.85
2010,8,2010-August,17,S,3,1,654,0.153,5.505
2010,8,2010-August,24,S,1,14,676,2.071,2.071
2010,8,2010-August,26,SW,1,2,431,0.464,0.464
2010,8,2010-August,28,S,2,8,716,1.117,1.117
2010,8,2010-August,29,SW,3,115,719,15.994,19.193
2010,8,2010-August,31,N,1,4,619,0.646,0.646
2010,8,2010-August,31,NW,3,15,619,2.423,3.554
2010,8,2010-August,31,SE,2,19,619,3.069,8.562
2010,9,2010-September,5,NE,2,68,636,10.692,36.006
2010,9,2010-September,12,S,4,3,597,0.503,7.204
2010,9,2010-September,15,NE,2,49,526,9.316,26.806
2010,9,2010-September,19,NE,1,17,579,2.936,2.936
2010,9,2010-September,19,S,1,8,579,1.382,1.382
2010,9,2010-September,21,NW,2,77,672,11.458,16.815
2010,9,2010-September,22,S,2,12,559,2.147,6.619
2010,9,2010-September,30,N,3,18,605,2.975,32.397
2010,10,2010-October,1,E,1,53,557,9.515,9.515
2010,10,2010-October,2,SE,6,3,654,0.459,63.761
2010,10,2010-October,3,N,4,1,617,0.162,28.201
2010,10,2010-October,4,NE,3,12,600,2.0,21.334
2010,10,2010-October,9,NE,4,3,544,0.551,40.625
2010,10,2010-October,9,SE,1,15,544,2.757,2.757
2010,10,2010-October,13,SE,1,29,451,6.43,6.43
2010,10,2010-October,14,N,2,25,451,5.543,15.521
2010,10,2010-October,15,E,5,1,664,0.151,12.049
2010,10,2010-October,18,S,1,7,247,2.834,2.834
2010,10,2010-October,26,NE,3,4,392,1.02,11.224
2010,10,2010-October,26,NW,1,4,392,1.02,1.02
2010,10,2010-October,27,E,2,2,328,0.61,6.098
2010,10,2010-October,27,S,1,22,328,6.707,6.707
2010,10,2010-October,29,NE,4,3,469,0.64,8.955
2010,10,2010-October,30,NE,4,43,583,7.376,38.937
2010,10,2010-October,31,N,5,2,560,0.357,44.821
2010,11,2010-November,2,N,2,75,401,18.703,31.671
2010,11,2010-November,2,NW,1,49,401,12.219,12.219
2010,11,2010-November,2,NW,2,37,401,9.227,21.446
2010,11,2010-November,3,E,2,5,433,1.155,14.088
2010,11,2010-November,6,S,1,28,550,5.091,5.091
2010,11,2010-November,6,SW,1,47,550,8.545,8.545
2010,11,2010-November,8,N,3,1,770,0.13,10.519
2010,11,2010-November,8,NE,2,140,770,18.182,46.364
2010,11,2010-November,12,S,2,4,454,0.881,6.388
2010,11,2010-November,13,SE,1,22,579,3.8,3.8
2010,11,2010-November,26,W,1,44,457,9.628,9.628
2010,11,2010-November,28,N,1,107,709,15.092,15.092
2010,12,2010-December,1,SW,1,10,621,1.61,1.61
2010,12,2010-December,2,NE,3,25,642,3.894,22.897
2010,12,2010-December,6,E,1,28,727,3.851,3.851
2010,12,2010-December,7,W,2,2,645,0.31,7.907
2010,12,2010-December,9,N,3,10,610,1.639,17.541
2010,12,2010-December,12,W,1,10,615,1.626,1.626
2010,12,2010-December,14,W,2,1,367,0.272,10.626
2010,12,2010-December,21,SE,2,70,687,10.189,19.359
2010,12,2010-December,28,S,1,4,585,0.684,0.684
2010,1,2010-January,16,N,2,85,340,25.0,25.882
2010,1,2010-January,17,NW,2,2,602,0.332,0.664
2010,1,2010-January,18,W,1,52,674,7.715,7.715
2010,1,2010-January,20,N,2,9,651,1.382,8.755
2010,1,2010-January,21,NW,4,1,786,0.127,8.269
2010,1,2010-January,23,W,1,108,708,15.254,15.254
2010,1,2010-January,25,NE,4,6,729,0.823,13.58
2010,3,2010-March,28,N,1,28,615,4.553,4.553
2010,4,2010-April,2,E,1,56,693,8.081,8.081
2010,4,2010-April,4,NE,1,51,660,7.727,7.727
2010,4,2010-April,4,SE,6,4,660,0.606,29.848
2010,4,2010-April,8,N,3,2,662,0.302,9.819
2010,4,2010-April,9,E,2,24,734,3.27,15.259
2010,4,2010-April,9,SW,2,30,734,4.087,5.177
2010,4,2010-April,10,NE,1,54,628,8.599,8.599
2010,4,2010-April,10,SE,2,97,628,15.446,21.656
2010,4,2010-April,10,W,2,6,628,0.955,1.114
2010,4,2010-April,12,NE,1,22,693,3.175,3.175
2010,4,2010-April,13,S,2,12,598,2.007,3.512
2010,4,2010-April,18,E,7,1,649,0.154,46.224
2010,4,2010-April,19,SE,1,39,652,5.982,5.982
2010,4,2010-April,20,S,3,10,602,1.661,4.153
2010,4,2010-April,24,NW,1,15,683,2.196,2.196
2010,4,2010-April,26,S,3,23,712,3.23,10.814
2010,4,2010-April,28,S,2,68,635,10.709,11.811
2010,5,2010-May,2,E,3,4,778,0.514,15.424
2010,5,2010-May,2,N,1,55,778,7.069,7.069
2010,5,2010-May,2,SE,1,30,778,3.856,3.856
2010,5,2010-May,6,E,2,46,511,9.002,22.896
2010,5,2010-May,7,SW,2,5,646,0.774,0.929
2010,5,2010-May,8,W,1,22,650,3.385,3.385
2010,5,2010-May,12,NE,2,30,658,4.559,8.358
2010,5,2010-May,12,SE,1,40,658,6.079,6.079
2010,5,2010-May,14,SE,2,65,640,10.156,11.406
2010,5,2010-May,14,SE,4,38,640,5.938,28.438
2010,5,2010-May,15,N,1,28,646,4.334,4.334
2010,5,2010-May,16,NW,2,8,622,1.286,3.537
2010,5,2010-May,16,W,1,11,622,1.768,1.768
2010,5,2010-May,17,SW,2,7,677,1.034,3.693
2010,5,2010-May,22,S,1,11,703,1.565,1.565
2010,5,2010-May,22,SE,2,55,703,7.824,15.505
2010,5,2010-May,28,S,2,14,686,2.041,2.187
2010,5,2010-May,28,W,2,1,686,0.146,0.292
2010,5,2010-May,28,W,5,1,686,0.146,0.875
2010,5,2010-May,30,NE,1,70,675,10.37,10.37
2010,5,2010-May,31,SE,2,8,698,1.146,3.725
2010,6,2010-June,2,NE,1,180,784,22.959,22.959
2010,6,2010-June,3,E,1,65,689,9.434,9.434
2010,6,2010-June,6,SE,2,42,745,5.638,11.007
2010,6,2010-June,8,NW,3,3,741,0.405,6.883
2010,6,2010-June,8,S,3,4,741,0.54,6.748
2010,6,2010-June,11,NE,2,69,679,10.162,16.053
2010,6,2010-June,15,S,4,19,481,3.95,7.485
2010,6,2010-June,16,NE,1,90,678,13.274,13.274
2010,6,2010-June,18,N,6,1,611,0.164,7.039
2010,6,2010-June,18,NW,1,2,611,0.327,0.327
2010,6,2010-June,21,SE,4,60,638,9.404,27.116
2010,6,2010-June,22,E,2,134,736,18.207,30.435
2010,6,2010-June,23,E,4,1,603,0.166,12.106
2010,6,2010-June,23,N,4,2,603,0.332,15.092
2010,6,2010-June,23,N,5,4,603,0.663,15.755
2010,6,2010-June,24,NW,3,2,628,0.318,6.369
2010,6,2010-June,28,W,2,33,656,5.03,8.079
2010,7,2010-July,1,S,2,7,799,0.876,1.627
2010,7,2010-July,3,NE,2,73,639,11.424,23.161
2010,7,2010-July,3,S,3,1,639,0.156,1.407
2010,7,2010-July,4,NW,1,4,741,0.54,0.54
2010,7,2010-July,10,N,2,67,767,8.735,18.513
2010,7,2010-July,10,NW,1,14,767,1.825,1.825
2010,7,2010-July,12,NW,3,4,320,1.25,6.875
2010,7,2010-July,15,NW,1,31,452,6.858,6.858
2010,7,2010-July,15,S,3,6,452,1.327,7.079
2010,7,2010-July,15,W,2,30,452,6.637,10.398
2010,7,2010-July,18,NE,2,24,440,5.455,8.637
2010,7,2010-July,21,SE,2,57,658,8.663,13.526
2010,7,2010-July,27,N,1,40,562,7.117,7.117
2010,7,2010-July,28,SW,1,39,738,5.285,5.285
2010,7,2010-July,29,NW,2,18,663,2.715,16.139
2010,7,2010-July,29,NW,3,10,663,1.508,17.647
2010,8,2010-August,3,NW,2,60,684,8.772,13.597
2010,8,2010-August,4,N,2,102,577,17.678,21.318
2010,8,2010-August,5,N,2,25,766,3.264,6.397
2010,8,2010-August,8,W,4,5,355,1.408,1.971
2010,8,2010-August,10,E,1,43,782,5.499,5.499
2010,8,2010-August,14,W,1,12,427,2.81,2.81
2010,8,2010-August,20,NW,1,25,675,3.704,3.704
2010,8,2010-August,21,S,1,15,464,3.233,3.233
2010,8,2010-August,21,S,3,10,464,2.155,20.69
2010,8,2010-August,23,NW,2,4,782,0.512,0.512
2010,8,2010-August,24,SW,1,1,676,0.148,0.148
2010,8,2010-August,26,N,1,1,431,0.232,0.232
2010,8,2010-August,26,NW,4,2,431,0.464,13.457
2010,8,2010-August,31,NW,5,1,619,0.162,4.039
2010,8,2010-August,31,S,2,14,619,2.262,5.008
2010,9,2010-September,2,NE,2,131,810,16.173,18.025
2010,9,2010-September,5,SW,2,4,636,0.629,0.629
2010,9,2010-September,7,SW,1,29,756,3.836,3.836
2010,9,2010-September,9,SE,3,35,777,4.505,16.475
2010,9,2010-September,12,SE,4,13,597,2.178,19.934
2010,9,2010-September,12,SW,1,10,597,1.675,1.675
2010,9,2010-September,22,E,5,3,559,0.537,16.28
2010,9,2010-September,22,SE,4,1,559,0.179,15.027
2010,9,2010-September,23,NE,2,5,507,0.986,6.311
2010,9,2010-September,25,NE,1,97,757,12.814,12.814
2010,9,2010-September,28,N,7,1,636,0.157,35.692
2010,10,2010-October,3,S,3,6,617,0.972,4.538
2010,10,2010-October,4,N,1,57,600,9.5,9.5
2010,10,2010-October,6,NE,1,97,592,16.385,16.385
2010,10,2010-October,8,NE,2,13,414,3.14,9.42
2010,10,2010-October,11,N,1,104,567,18.342,18.342
2010,10,2010-October,11,N,2,63,567,11.111,29.453
2010,10,2010-October,14,SE,2,58,451,12.86,19.29
2010,10,2010-October,16,NW,2,40,395,10.127,11.646
2010,10,2010-October,18,SW,2,5,247,2.024,3.643
2010,10,2010-October,18,W,2,32,247,12.955,23.076
2010,10,2010-October,19,SE,4,69,232,29.741,45.689
2010,10,2010-October,21,S,3,49,558,8.781,27.06
2010,10,2010-October,22,SW,1,16,82,19.512,19.512
2010,10,2010-October,23,NW,2,22,336,6.548,11.31
2010,10,2010-October,24,SW,1,47,759,6.192,6.192
2010,10,2010-October,25,NW,2,37,538,6.877,13.197
2010,10,2010-October,25,SW,3,15,538,2.788,5.576
2010,10,2010-October,27,SW,2,11,328,3.354,11.281
2010,11,2010-November,1,E,2,2,580,0.345,4.828
2010,11,2010-November,1,S,2,16,580,2.759,13.621
2010,11,2010-November,4,N,1,133,616,21.591,21.591
2010,11,2010-November,10,N,2,48,402,11.94,17.661
2010,11,2010-November,11,NE,1,28,173,16.185,16.185
2010,11,2010-November,12,W,2,69,454,15.198,20.925
2010,11,2010-November,19,NW,3,6,549,1.093,7.651
2010,11,2010-November,24,SW,2,1,486,0.206,0.618
2010,11,2010-November,25,NE,1,85,562,15.125,15.125
2010,11,2010-November,28,NE,1,47,709,6.629,6.629
2010,11,2010-November,28,NW,3,3,709,0.423,18.759
2010,12,2010-December,2,E,1,42,642,6.542,6.542
2010,12,2010-December,2,N,4,11,642,1.713,35.514
2010,12,2010-December,2,NE,1,28,642,4.361,4.361
2010,12,2010-December,6,N,1,25,727,3.439,3.439
2010,12,2010-December,7,NW,1,68,645,10.543,10.543
2010,12,2010-December,15,NE,1,59,671,8.793,8.793
2010,12,2010-December,15,S,1,47,671,7.004,7.004
2010,12,2010-December,21,S,2,9,687,1.31,8.006
2010,12,2010-December,22,NW,2,6,621,0.966,6.28
2010,12,2010-December,28,N,1,96,585,16.41,16.41
2010,12,2010-December,29,S,2,2,338,0.592,6.213
2010,12,2010-December,30,SW,1,1,112,0.893,0.893
2010,1,2010-January,20,E,5,5,651,0.768,21.505
2010,1,2010-January,24,S,1,30,619,4.847,4.847
2010,1,2010-January,25,SE,3,10,729,1.372,2.332
2010,4,2010-April,3,SW,2,4,578,0.692,1.73
2010,4,2010-April,5,NE,2,6,729,0.823,2.469
2010,4,2010-April,6,E,6,4,654,0.612,48.319
2010,4,2010-April,6,SE,4,38,654,5.81,25.84
2010,4,2010-April,10,E,5,3,628,0.478,22.93
2010,4,2010-April,11,NE,3,7,638,1.097,8.621
2010,4,2010-April,11,SW,2,1,638,0.157,0.47
2010,4,2010-April,13,NW,2,38,598,6.355,10.034
2010,4,2010-April,18,NE,5,12,649,1.849,33.281
2010,4,2010-April,25,E,2,49,662,7.402,9.97
2010,4,2010-April,25,S,5,1,662,0.151,8.912
2010,4,2010-April,28,NE,2,8,635,1.26,11.654
2010,4,2010-April,28,SW,2,13,635,2.047,3.149
2010,5,2010-May,2,S,3,1,778,0.129,2.185
2010,5,2010-May,3,W,1,23,701,3.281,3.281
2010,5,2010-May,4,NW,1,6,693,0.866,0.866
2010,5,2010-May,4,W,2,7,693,1.01,1.01
2010,5,2010-May,5,NE,3,10,547,1.828,31.262
2010,5,2010-May,5,SW,2,9,547,1.645,2.559
2010,5,2010-May,6,SE,1,42,511,8.219,8.219
2010,5,2010-May,7,S,5,1,646,0.155,19.506
2010,5,2010-May,7,W,2,7,646,1.084,1.084
2010,5,2010-May,10,NE,2,11,719,1.53,14.604
2010,5,2010-May,14,NW,3,12,640,1.875,12.344
2010,5,2010-May,15,SE,1,33,646,5.108,5.108
2010,5,2010-May,15,SE,7,1,646,0.155,30.032
2010,5,2010-May,19,N,2,1,753,0.133,0.664
2010,5,2010-May,20,E,1,78,737,10.583,10.583
2010,5,2010-May,20,NW,2,1,737,0.136,2.036
2010,5,2010-May,22,N,2,18,703,2.56,4.694
2010,5,2010-May,24,W,2,11,765,1.438,8.889
2010,5,2010-May,28,SE,2,171,686,24.927,28.863
2010,6,2010-June,2,W,3,4,784,0.51,3.699
2010,6,2010-June,3,NW,4,1,689,0.145,7.837
2010,6,2010-June,3,SW,4,3,689,0.435,13.207
2010,6,2010-June,7,NW,5,1,734,0.136,8.583
2010,6,2010-June,7,W,2,31,734,4.223,6.267
2010,6,2010-June,10,W,2,16,679,2.356,4.86
2010,6,2010-June,11,NE,1,40,679,5.891,5.891
2010,6,2010-June,11,S,1,35,679,5.155,5.155
2010,6,2010-June,14,E,2,14,599,2.337,16.527
2010,6,2010-June,14,NW,1,8,599,1.336,1.336
2010,6,2010-June,15,SE,5,5,481,1.04,24.325
2010,6,2010-June,20,S,4,24,634,3.785,12.145
2010,6,2010-June,22,S,1,17,736,2.31,2.31
2010,6,2010-June,23,S,2,7,603,1.161,4.146
2010,6,2010-June,25,W,3,31,721,4.3,6.657
2010,6,2010-June,26,NW,2,1,713,0.14,1.823
2010,6,2010-June,28,NW,3,5,656,0.762,7.469
2010,6,2010-June,30,E,1,53,673,7.875,7.875
2010,6,2010-June,30,N,2,27,673,4.012,10.847
2010,7,2010-July,2,NW,1,12,738,1.626,1.626
2010,7,2010-July,4,NW,4,1,741,0.135,7.827
2010,7,2010-July,7,NE,3,9,568,1.585,6.69
2010,7,2010-July,8,W,2,26,674,3.858,10.238
2010,7,2010-July,9,N,2,59,660,8.939,17.575
2010,7,2010-July,13,E,2,10,463,2.16,7.128
2010,7,2010-July,13,N,2,24,463,5.184,10.8
2010,7,2010-July,13,N,7,3,463,0.648,14.688
2010,7,2010-July,16,NE,3,8,534,1.498,20.037
2010,7,2010-July,19,SE,2,62,418,14.833,15.551
2010,7,2010-July,22,E,3,31,400,7.75,38.25
2010,7,2010-July,22,SE,3,35,400,8.75,18.75
2010,7,2010-July,24,N,5,1,467,0.214,9.207
2010,7,2010-July,28,SE,3,7,738,0.949,6.912
2010,8,2010-August,2,NW,5,1,751,0.133,13.182
2010,8,2010-August,5,S,1,13,766,1.697,1.697
2010,8,2010-August,7,S,4,3,379,0.792,18.734
2010,8,2010-August,14,SW,2,6,427,1.405,3.513
2010,8,2010-August,15,N,3,53,584,9.075,29.451
2010,8,2010-August,19,SW,1,6,505,1.188,1.188
2010,8,2010-August,21,NE,3,1,464,0.216,6.035
2010,8,2010-August,22,NW,1,2,860,0.233,0.233
2010,8,2010-August,23,E,1,84,782,10.742,10.742
2010,8,2010-August,27,SE,3,66,750,8.8,38.667
2010,8,2010-August,31,S,3,5,619,0.808,5.816
2010,9,2010-September,1,NE,1,32,399,8.02,8.02
2010,9,2010-September,2,NW,2,18,810,2.222,2.222
2010,9,2010-September,3,SW,2,54,650,8.308,10.77
2010,9,2010-September,9,SE,1,25,777,3.218,3.218
2010,9,2010-September,9,SE,6,1,777,0.129,19.693
2010,9,2010-September,14,E,1,25,281,8.897,8.897
2010,9,2010-September,14,SW,1,20,281,7.117,7.117
2010,9,2010-September,18,SE,2,12,656,1.829,8.994
2010,9,2010-September,21,NE,2,29,672,4.315,16.22
2010,9,2010-September,25,S,2,3,757,0.396,4.095
2010,9,2010-September,27,N,3,47,620,7.581,29.839
2010,9,2010-September,27,S,4,1,620,0.161,1.612
2010,9,2010-September,30,NE,2,79,605,13.058,19.008
2010,10,2010-October,5,E,1,71,652,10.89,10.89
2010,10,2010-October,5,SE,1,41,652,6.288,6.288
2010,10,2010-October,13,N,1,102,451,22.616,22.616
2010,10,2010-October,15,E,1,40,664,6.024,6.024
2010,10,2010-October,17,NW,1,8,261,3.065,3.065
2010,10,2010-October,24,NW,2,10,759,1.318,2.636
2010,10,2010-October,30,NE,2,45,583,7.719,16.638
2010,11,2010-November,2,E,1,8,401,1.995,1.995
2010,11,2010-November,4,NW,1,29,616,4.708,4.708
2010,11,2010-November,8,E,5,1,770,0.13,22.597
2010,11,2010-November,9,NE,5,1,408,0.245,21.813
2010,11,2010-November,13,S,3,5,579,0.864,0.864
2010,11,2010-November,14,SW,1,10,647,1.546,1.546
2010,11,2010-November,17,SW,1,8,632,1.266,1.266
2010,11,2010-November,18,SW,1,21,495,4.242,4.242
2010,11,2010-November,19,N,4,5,549,0.911,12.204
2010,11,2010-November,22,SE,2,46,509,9.037,17.288
2010,11,2010-November,23,S,3,2,407,0.491,4.668
2010,11,2010-November,24,W,2,9,486,1.852,3.087
2010,11,2010-November,26,N,3,5,457,1.094,6.345
2010,11,2010-November,29,NW,2,27,405,6.667,15.062
2010,12,2010-December,3,E,3,1,523,0.191,11.09
2010,12,2010-December,3,SE,1,11,523,2.103,2.103
2010,12,2010-December,6,N,3,46,727,6.327,14.718
2010,12,2010-December,7,N,1,19,645,2.946,2.946
2010,12,2010-December,8,N,2,70,599,11.686,29.215
2010,12,2010-December,8,NE,1,10,599,1.669,1.669
2010,12,2010-December,9,N,2,33,610,5.41,15.902
2010,12,2010-December,12,SE,2,5,615,0.813,5.528
2010,12,2010-December,15,SW,1,33,671,4.918,4.918
2010,12,2010-December,16,SW,1,28,456,6.14,6.14
2010,12,2010-December,18,SE,1,22,338,6.509,6.509
2010,12,2010-December,26,E,2,3,478,0.628,3.766
2010,12,2010-December,28,W,2,1,585,0.171,2.393
2010,1,2010-January,22,SE,2,60,647,9.274,16.075
2010,1,2010-January,22,SE,5,4,647,0.618,19.475
2010,3,2010-March,25,SW,3,38,719,5.285,9.736
2010,3,2010-March,28,N,4,1,615,0.163,9.106
2010,3,2010-March,30,NE,5,18,732,2.459,19.126
2010,3,2010-March,30,SW,2,12,732,1.639,8.196
2010,3,2010-March,31,NE,3,43,717,5.997,17.992
2010,3,2010-March,31,SE,3,28,717,3.905,7.949
2010,4,2010-April,2,SW,4,10,693,1.443,12.987
2010,4,2010-April,3,SE,1,20,578,3.46,3.46
2010,4,2010-April,4,SE,1,22,660,3.333,3.333
2010,4,2010-April,6,SE,3,16,654,2.446,20.03
2010,4,2010-April,7,SW,3,13,673,1.932,7.281
2010,4,2010-April,9,E,1,88,734,11.989,11.989
2010,4,2010-April,9,W,1,1,734,0.136,0.136
2010,4,2010-April,10,N,1,27,628,4.299,4.299
2010,4,2010-April,12,SW,1,1,693,0.144,0.144
2010,4,2010-April,17,SE,4,20,644,3.106,29.659
2010,4,2010-April,19,S,2,3,652,0.46,4.448
2010,4,2010-April,20,N,1,41,602,6.811,6.811
2010,4,2010-April,21,S,5,9,593,1.518,14.84
2010,4,2010-April,22,SW,3,3,679,0.442,1.473
2010,4,2010-April,23,N,3,15,706,2.125,5.525
2010,4,2010-April,23,SW,1,23,706,3.258,3.258
2010,4,2010-April,24,N,1,32,683,4.685,4.685
2010,4,2010-April,25,E,4,27,662,4.079,19.034
2010,4,2010-April,26,S,2,16,712,2.247,7.584
2010,4,2010-April,29,SE,4,6,600,1.0,20.0
2010,5,2010-May,6,NE,3,25,511,4.892,10.763
2010,5,2010-May,6,NW,4,1,511,0.196,3.915
2010,5,2010-May,7,E,2,37,646,5.728,19.041
2010,5,2010-May,7,SE,4,13,646,2.012,42.569
2010,5,2010-May,9,SE,3,62,654,9.48,24.77
2010,5,2010-May,17,E,2,72,677,10.635,17.134
2010,5,2010-May,17,NE,2,29,677,4.284,5.466
2010,5,2010-May,18,S,4,18,706,2.55,26.487
2010,5,2010-May,20,W,1,16,737,2.171,2.171
2010,5,2010-May,21,SE,5,1,674,0.148,16.172
2010,5,2010-May,22,N,3,11,703,1.565,6.259
2010,5,2010-May,23,S,3,19,732,2.596,7.377
2010,5,2010-May,26,E,2,45,720,6.25,10.556
2010,6,2010-June,3,N,3,14,689,2.032,8.273
2010,6,2010-June,3,S,2,3,689,0.435,1.741
2010,6,2010-June,3,W,4,2,689,0.29,14.658
2010,6,2010-June,4,SE,2,106,710,14.93,17.606
2010,6,2010-June,8,N,1,7,741,0.945,0.945
2010,6,2010-June,8,NW,1,2,741,0.27,0.27
2010,6,2010-June,9,N,4,1,787,0.127,5.845
2010,6,2010-June,12,E,1,116,751,15.446,15.446
2010,6,2010-June,12,N,2,23,751,3.063,6.392
2010,6,2010-June,13,NW,1,13,692,1.879,1.879
2010,6,2010-June,13,SE,2,34,692,4.913,7.37
2010,6,2010-June,19,SE,1,32,678,4.72,4.72
2010,6,2010-June,20,N,2,26,634,4.101,17.823
2010,6,2010-June,23,NW,3,3,603,0.498,1.825
2010,6,2010-June,24,S,4,13,628,2.07,3.821
2010,6,2010-June,24,SE,3,8,628,1.274,5.892
2010,7,2010-July,1,NE,1,84,799,10.513,10.513
2010,7,2010-July,2,SW,1,20,738,2.71,2.71
2010,7,2010-July,2,SW,2,23,738,3.117,5.827
2010,7,2010-July,3,S,2,7,639,1.095,1.251
2010,7,2010-July,4,N,1,17,741,2.294,2.294
2010,7,2010-July,4,W,2,65,741,8.772,11.336
2010,7,2010-July,11,E,2,20,663,3.017,7.994
2010,7,2010-July,12,SW,1,10,320,3.125,3.125
2010,7,2010-July,14,N,11,1,620,0.161,2.258
2010,7,2010-July,16,SW,1,80,534,14.981,14.981
2010,7,2010-July,17,W,3,7,649,1.079,7.551
2010,7,2010-July,23,SW,2,1,491,0.204,1.222
2010,7,2010-July,26,E,4,2,424,0.472,7.783
2010,7,2010-July,26,NE,2,8,424,1.887,4.01
2010,7,2010-July,26,SW,2,2,424,0.472,1.18
2010,7,2010-July,29,NW,1,89,663,13.424,13.424
2010,7,2010-July,30,SW,3,1,682,0.147,9.531
2010,8,2010-August,17,NE,1,86,654,13.15,13.15
2010,8,2010-August,18,E,2,65,627,10.367,16.587
2010,8,2010-August,19,NE,2,11,505,2.178,17.426
